Dress_ID,Style,Price,Rating,Size,Season,NeckLine,SleeveLength,waiseline,Material,FabricType,Decoration,Pattern Type,Recommendation
689486739,9,5.0,4.5,3,2.0,v-neck,2.0,,,,lace,,1
751364614,9,1.0,4.7,1,2.0,Sweetheart,7.0,EMPIRE,RAYON,chiffon,beading,solid,1
825341937,9,2.0,4.8,3,3.0,Sweetheart,7.0,PRINCESS,,sattin,,,1
736813752,9,2.0,4.6,3,3.0,slash-neck,7.0,NATURAL,,chiffon,,,1
636178374,9,4.0,4.7,3,4.0,o-neck,7.0,EMPIRE,COTTON,chiffon,button,,1
743485617,4,1.0,4.4,1,2.0,Sweetheart,7.0,EMPIRE,SPANDEX,tulle,ruched,solid,1
933951149,9,1.0,5.0,3,2.0,o-neck,7.0,,,,,,1
684561284,9,5.0,4.8,1,2.0,Sweetheart,7.0,NATURAL,POLYSTER,chiffon,beading,,1
616295248,9,4.0,4.8,3,2.0,o-neck,7.0,NATURAL,SILK,chiffon,crystal,,1
736076633,9,5.0,4.9,2,2.0,slash-neck,7.0,,,chiffon,flowers,,1
1108073621,9,4.0,0.0,1,4.0,v-neck,6.0,EMPIRE,,chiffon,lace,,1
1053002876,12,1.0,5.0,1,4.0,o-neck,4.0,,MICROFIBER,,,,0
444282011,9,5.0,4.9,3,2.0,v-neck,7.0,EMPIRE,,sattin,beading,,1
949336768,3,2.0,5.0,1,3.0,v-neck,7.0,NATURAL,NYLON,,,,1
961972778,3,5.0,0.0,4,2.0,o-neck,3.0,,,chiffon,applique,,0
893088817,3,4.0,4.7,3,2.0,o-neck,7.0,NATURAL,COTTON,,bow,,1
952724683,9,1.0,0.0,3,2.0,v-neck,7.0,NATURAL,,,,,1
855037000,3,1.0,4.4,1,3.0,slash-neck,7.0,EMPIRE,COTTON,,,,1
660016574,3,5.0,4.6,3,4.0,o-neck,6.0,NATURAL,,,flowers,,1
738079582,3,3.0,4.4,1,4.0,halter,7.0,NATURAL,,,draped,,1
861001391,9,2.0,4.5,3,4.0,o-neck,7.0,,,,,,1
1099696103,3,1.0,4.8,1,3.0,o-neck,7.0,NATURAL,,,,,0
1044288976,10,1.0,5.0,3,3.0,o-neck,7.0,NATURAL,POLYSTER,broadcloth,rivet,,0
890848361,11,1.0,4.9,1,3.0,o-neck,9.0,EMPIRE,,,,,0
929503394,11,1.0,4.7,4,3.0,turndowncollor,6.0,EMPIRE,COTTON,,,,0
1015249105,12,1.0,4.9,3,3.0,sqare-collor,4.0,EMPIRE,POLYSTER,sattin,sashes,,0
707537639,3,3.0,4.7,2,2.0,o-neck,6.0,NATURAL,CHIFFONFABRIC,chiffon,,,0
702984554,3,1.0,4.8,2,1.0,o-neck,6.0,NATURAL,CASHMERE,,,,0
896048351,10,3.0,4.7,1,2.0,v-neck,7.0,,,,sequined,,1
1023830972,3,1.0,0.0,4,4.0,slash-neck,4.0,NATURAL,NYLON,broadcloth,,,0
959052557,3,1.0,4.2,4,4.0,v-neck,7.0,EMPIRE,OTHER,chiffon,hollowout,patchwork,0
1246945687,7,1.0,0.0,1,3.0,o-neck,3.0,NATURAL,COTTON,sattin,hollowout,solid,0
510519284,3,3.0,4.3,1,3.0,backless,7.0,EMPIRE,CHIFFONFABRIC,chiffon,crystal,,0
1079958917,3,1.0,3.7,3,3.0,boat-neck,7.0,NATURAL,LINEN,,,,0
1024325244,3,1.0,5.0,1,4.0,o-neck,7.0,NATURAL,POLYSTER,broadcloth,lace,,1
841203385,10,3.0,5.0,1,2.0,v-neck,7.0,EMPIRE,,chiffon,,,0
1104504876,4,3.0,0.0,1,4.0,o-neck,7.0,NATURAL,,chiffon,,,0
1010356223,11,1.0,4.8,3,3.0,v-neck,3.0,NATURAL,RAYON,poplin,,,1
1031230798,1,1.0,4.8,2,4.0,o-neck,7.0,NATURAL,POLYSTER,chiffon,,solid,0
908989488,1,1.0,0.0,1,2.0,o-neck,7.0,NATURAL,RAYON,chiffon,,striped,1
822081627,10,1.0,4.5,3,3.0,bowneck,7.0,,COTTON,chiffon,,solid,0
1116072373,7,4.0,4.2,3,4.0,o-neck,4.0,NATURAL,POLYSTER,chiffon,hollowout,animal,1
856139963,3,3.0,5.0,1,2.0,v-neck,3.0,NATURAL,COTTON,,,solid,1
1032982013,3,1.0,5.0,2,4.0,o-neck,8.0,NATURAL,POLYSTER,,applique,solid,0
879756967,3,3.0,4.8,3,4.0,v-neck,7.0,NATURAL,POLYSTER,,,print,0
912614690,1,3.0,5.0,1,2.0,o-neck,6.0,NATURAL,NYLON,jersey,sashes,print,1
1072784739,3,3.0,5.0,1,2.0,bowneck,7.0,NATURAL,SILK,chiffon,applique,print,0
945651303,3,3.0,5.0,3,2.0,o-neck,7.0,NATURAL,CHIFFONFABRIC,chiffon,,solid,1
858212832,4,1.0,4.3,3,3.0,,,NATURAL,COTTON,chiffon,,solid,0
1219677488,7,1.0,0.0,1,4.0,o-neck,6.0,NATURAL,POLYSTER,broadcloth,lace,,1
886501087,4,3.0,0.0,2,2.0,o-neck,7.0,EMPIRE,,,,,1
944264938,10,3.0,4.8,1,2.0,slash-neck,7.0,NATURAL,COTTON,broadcloth,sequined,solid,0
918722829,10,3.0,4.8,1,3.0,slash-neck,7.0,EMPIRE,SILK,,lace,solid,0
750670078,3,3.0,4.4,3,4.0,o-neck,7.0,NATURAL,POLYSTER,,,solid,0
1028061165,3,1.0,4.5,3,4.0,o-neck,7.0,NATURAL,POLYSTER,chiffon,ruched,striped,0
699738864,3,3.0,4.7,4,3.0,o-neck,3.0,NATURAL,COTTON,,,patchwork,0
905732124,3,3.0,4.4,1,2.0,o-neck,7.0,NATURAL,POLYSTER,,sashes,print,0
961230947,12,1.0,4.9,3,4.0,slash-neck,6.0,NATURAL,POLYSTER,broadcloth,ruffles,solid,0
849947393,4,4.0,4.6,1,2.0,o-neck,6.0,NATURAL,CHIFFONFABRIC,,hollowout,solid,1
857432541,3,3.0,4.7,1,2.0,o-neck,4.0,NATURAL,SILK,chiffon,sashes,print,0
1088674674,3,3.0,4.7,3,4.0,o-neck,3.0,EMPIRE,POLYSTER,chiffon,,print,1
939250541,3,1.0,4.8,3,2.0,o-neck,7.0,NATURAL,COTTON,chiffon,hollowout,print,0
876708804,10,3.0,4.8,2,3.0,o-neck,7.0,NATURAL,COTTON,,,solid,1
1032990258,3,1.0,4.3,3,2.0,o-neck,4.0,,,,,,1
880692544,3,1.0,4.7,5,4.0,v-neck,6.0,EMPIRE,MILKSILK,,,print,0
958270190,3,3.0,0.0,2,4.0,v-neck,3.0,,,,,solid,0
732757918,10,1.0,4.7,3,1.0,slash-neck,7.0,NATURAL,NYLON,,rivet,solid,0
898646576,3,3.0,4.7,1,4.0,o-neck,7.0,NATURAL,,,,,1
950048509,3,2.0,0.0,2,4.0,v-neck,3.0,,POLYSTER,,,solid,0
754316257,3,3.0,4.7,2,3.0,o-neck,7.0,NATURAL,SILK,worsted,lace,patchwork,0
598523814,3,1.0,4.7,1,3.0,v-neck,3.0,NATURAL,COTTON,,sashes,solid,0
774130360,3,1.0,0.0,1,4.0,v-neck,3.0,,CASHMERE,,,solid,1
555727400,3,3.0,4.7,1,3.0,o-neck,2.0,NATURAL,CHIFFONFABRIC,chiffon,,print,1
537463111,3,1.0,4.7,3,3.0,o-neck,8.0,,CHIFFONFABRIC,chiffon,ruched,solid,0
933864550,10,3.0,4.5,1,3.0,slash-neck,7.0,,POLYSTER,Corduroy,,,0
944930838,11,3.0,4.0,1,3.0,turndowncollor,6.0,NATURAL,COTTON,wollen,hollowout,solid,0
901346821,10,3.0,4.7,1,3.0,v-neck,7.0,,,,,,0
818295153,1,3.0,5.0,1,3.0,o-neck,7.0,EMPIRE,COTTON,broadcloth,tassel,print,1
733134203,3,3.0,4.7,4,4.0,o-neck,7.0,NATURAL,KNITTING,,lace,solid,0
943414146,10,1.0,4.5,4,4.0,v-neck,7.0,,POLYSTER,,,,0
709353440,4,1.0,4.7,3,3.0,o-neck,7.0,NATURAL,CHIFFONFABRIC,,sashes,splice,0
1190383536,11,3.0,0.0,1,3.0,o-neck,7.0,NATURAL,COTTON,batik,,print,1
869138763,3,1.0,4.1,2,4.0,o-neck,7.0,NATURAL,POLYSTER,,,,1
977173764,3,1.0,4.2,3,4.0,v-neck,3.0,EMPIRE,POLYSTER,,lace,patchwork,1
918331326,2,1.0,4.8,1,4.0,v-neck,4.0,NATURAL,POLYSTER,broadcloth,,solid,0
733715437,2,1.0,4.9,1,4.0,o-neck,7.0,NATURAL,,,,solid,0
955679920,10,1.0,4.8,4,4.0,v-neck,7.0,EMPIRE,POLYSTER,chiffon,lace,solid,0
862814652,3,1.0,4.7,2,4.0,o-neck,7.0,NATURAL,POLYSTER,chiffon,,patchwork,0
799301728,11,1.0,4.7,3,3.0,v-neck,6.0,NATURAL,RAYON,,beading,print,0
1039384371,3,1.0,4.8,1,3.0,o-neck,7.0,NATURAL,COTTON,chiffon,sashes,solid,0
746518490,10,3.0,4.7,3,4.0,v-neck,7.0,NATURAL,POLYSTER,,,striped,0
720665176,3,1.0,5.0,4,2.0,turndowncollor,3.0,EMPIRE,COTTON,worsted,,solid,0
1001750851,3,3.0,1.0,3,2.0,o-neck,4.0,,,chiffon,,,0
882975367,10,1.0,4.1,1,3.0,v-neck,7.0,NATURAL,COTTON,,lace,,1
1069577979,3,3.0,4.0,1,3.0,v-neck,7.0,NATURAL,COTTON,broadcloth,hollowout,print,0
1079373429,12,1.0,4.7,3,2.0,v-neck,7.0,,,,,,1
711704151,4,1.0,4.6,1,2.0,v-neck,3.0,NATURAL,COTTON,chiffon,,solid,1
876761815,3,3.0,5.0,3,2.0,o-neck,7.0,NATURAL,SPANDEX,jersey,,print,0
1062354779,3,1.0,4.7,3,1.0,v-neck,7.0,NATURAL,,chiffon,,striped,1
727676110,3,3.0,4.6,1,4.0,o-neck,3.0,NATURAL,POLYSTER,,applique,solid,0
845853510,3,1.0,4.5,2,3.0,o-neck,6.0,NATURAL,COTTON,jersey,pockets,solid,0
832090686,4,1.0,4.6,3,1.0,o-neck,8.0,NATURAL,SILK,chiffon,sashes,print,0
839305476,3,3.0,4.6,1,1.0,o-neck,4.0,NATURAL,CHIFFONFABRIC,chiffon,,leapord,1
855418066,3,3.0,4.7,2,3.0,,7.0,,COTTON,,,solid,1
1211480431,10,3.0,0.0,2,3.0,o-neck,7.0,EMPIRE,SILL,,,striped,0
946741571,1,1.0,4.0,1,4.0,o-neck,7.0,NATURAL,POLYSTER,chiffon,ruffles,striped,0
724177834,3,3.0,4.7,1,3.0,o-neck,3.0,NATURAL,COTTON,,,solid,1
975877364,12,1.0,0.0,3,3.0,v-neck,7.0,NATURAL,COTTON,worsted,,solid,1
851697194,1,1.0,4.1,1,3.0,o-neck,8.0,,,,hollowout,,0
1108356000,3,1.0,0.0,3,2.0,o-neck,4.0,NATURAL,,,lace,,0
871219565,2,3.0,4.6,3,3.0,o-neck,6.0,NATURAL,COTTON,,,animal,0
1250787559,4,3.0,0.0,1,2.0,v-neck,7.0,EMPIRE,CHIFFONFABRIC,chiffon,,,1
942245416,3,1.0,5.0,3,2.0,o-neck,8.0,,SPANDEX,,,,0
900108476,3,3.0,5.0,1,4.0,o-neck,3.0,NATURAL,WOOL,,applique,solid,0
1019672746,11,1.0,4.5,2,4.0,o-neck,6.0,EMPIRE,,,sequined,patchwork,1
783980024,3,1.0,4.5,1,3.0,o-neck,6.0,NATURAL,POLYSTER,,,solid,0
970655043,1,3.0,4.4,2,3.0,bowneck,6.0,NATURAL,COTTON,,,dot,0
1139064593,3,2.0,0.0,2,4.0,v-neck,8.0,NATURAL,POLYSTER,,ruffles,solid,1
939389270,3,1.0,4.8,1,4.0,o-neck,7.0,,POLYSTER,,sashes,solid,0
859321875,2,3.0,4.7,3,4.0,o-neck,3.0,NATURAL,COTTON,,,patchwork,0
703395323,3,4.0,0.0,1,4.0,bowneck,3.0,,CASHMERE,knitted,,solid,1
1083779666,3,1.0,4.7,3,4.0,o-neck,6.0,EMPIRE,POLYSTER,shiffon,,animal,0
966030991,9,1.0,0.0,3,3.0,o-neck,3.0,NATURAL,COTTON,,,patchwork,1
866405822,1,1.0,4.8,4,3.0,v-neck,6.0,NATURAL,COTTON,,,solid,0
941564304,10,1.0,4.9,1,3.0,sqare-collor,7.0,NATURAL,POLYSTER,,sashes,print,0
1119360745,3,1.0,3.0,3,2.0,turndowncollor,6.0,EMPIRE,POLYSTER,,sashes,patchwork,0
932375745,3,3.0,4.7,2,1.0,o-neck,6.0,NATURAL,POLYSTER,shiffon,,patchwork,1
789373177,3,1.0,4.3,3,1.0,o-neck,7.0,NATURAL,POLYSTER,,plain,solid,0
1135456589,3,1.0,0.0,5,4.0,v-neck,6.0,EMPIRE,POLYSTER,shiffon,pockets,solid,1
932913675,3,3.0,5.0,1,3.0,o-neck,7.0,NATURAL,MODEL,jersey,plain,solid,1
1217548862,11,1.0,0.0,2,3.0,sqare-collor,6.0,EMPIRE,COTTON,chiffon,,dot,1
755078866,3,3.0,4.7,1,4.0,o-neck,7.0,NATURAL,MILKSILK,,,animal,0
1052420390,11,1.0,5.0,3,3.0,v-neck,8.0,NATURAL,POLYSTER,,,print,0
924108301,3,3.0,4.7,2,3.0,o-neck,3.0,NATURAL,MIX,worsted,lace,patchwork,1
675980168,1,1.0,4.6,3,2.0,o-neck,7.0,NATURAL,SHIFFON,shiffon,sashes,solid,0
730603782,9,1.0,4.8,3,3.0,o-neck,3.0,,COTTON,,,solid,1
934830377,1,3.0,4.6,1,3.0,v-neck,7.0,NATURAL,COTTON,broadcloth,beading,solid,0
689406468,9,5.0,4.6,1,3.0,o-neck,7.0,EMPIRE,RAYON,,hollowout,solid,0
870994067,4,3.0,4.8,3,2.0,o-neck,6.0,NATURAL,SHIFFON,shiffon,bow,dot,1
1016250560,11,1.0,0.0,3,2.0,o-neck,4.0,EMPIRE,POLYSTER,,lace,animal,0
860334943,3,4.0,4.9,2,4.0,o-neck,6.0,NATURAL,COTTON,broadcloth,sashes,solid,0
863336720,3,1.0,4.2,1,3.0,o-neck,7.0,NATURAL,COTTON,worsted,,striped,1
835915937,3,1.0,4.9,3,3.0,o-neck,6.0,DROPPED,COTTON,,ruffles,patchwork,0
944641715,1,3.0,5.0,5,2.0,v-neck,8.0,NATURAL,,shiffon,,print,1
869395176,3,1.0,4.7,3,3.0,o-neck,7.0,,COTTON,,,dot,0
1097435333,3,1.0,0.0,1,3.0,bowneck,4.0,,COTTON,,,,0
1124120907,3,1.0,0.0,1,3.0,o-neck,7.0,NATURAL,COTTON,,lace,floral,0
1130463523,10,4.0,0.0,1,4.0,o-neck,7.0,NATURAL,POLYSTER,,sequined,solid,0
560474456,10,3.0,4.4,1,1.0,v-neck,7.0,NATURAL,COTTON,worsted,lace,solid,0
907669618,10,1.0,0.0,1,2.0,v-neck,3.0,NATURAL,COTTON,wollen,lace,solid,1
710089916,2,1.0,4.9,5,2.0,slash-neck,3.0,NATURAL,,,sashes,solid,0
793162246,3,1.0,4.7,5,3.0,v-neck,4.0,NATURAL,,broadcloth,,print,1
1065317917,3,1.0,0.0,1,1.0,v-neck,3.0,NATURAL,COTTON,,lace,solid,0
737461130,3,1.0,4.8,3,3.0,v-neck,3.0,NATURAL,,shiffon,,,0
663993130,3,4.0,4.9,2,2.0,sqare-collor,7.0,EMPIRE,,,,print,0
933231033,9,1.0,4.7,3,2.0,o-neck,4.0,EMPIRE,,shiffon,,patchwork,0
743417270,10,3.0,4.4,1,3.0,bowneck,7.0,NATURAL,VISCOS,,bow,solid,0
798898277,1,3.0,4.6,1,4.0,o-neck,7.0,EMPIRE,POLYSTER,,,patchwork,1
549401113,3,3.0,4.6,1,1.0,o-neck,3.0,NATURAL,RAYON,,lace,solid,1
857189807,10,3.0,4.5,1,3.0,o-neck,7.0,EMPIRE,COTTON,,sashes,solid,1
1055149353,10,3.0,0.0,1,4.0,v-neck,,DROPPED,COTTON,,lace,,1
1199912555,3,1.0,0.0,5,2.0,bowneck,7.0,NATURAL,MIX,,lace,solid,0
1249825438,10,1.0,0.0,1,1.0,o-neck,3.0,NATURAL,POLYSTER,sattin,hollowout,solid,0
967191118,10,3.0,4.8,1,2.0,v-neck,7.0,NATURAL,,,,striped,1
871620435,2,3.0,4.7,1,1.0,o-neck,7.0,NATURAL,,shiffon,sequined,solid,0
865490824,10,2.0,5.0,3,3.0,v-neck,7.0,NATURAL,MIX,,,striped,0
1079955163,3,1.0,4.6,2,3.0,bowneck,3.0,DROPPED,COTTON,,,patchwork,0
600514129,4,4.0,4.9,4,3.0,bowneck,7.0,EMPIRE,,,bow,patchwork,1
976975672,7,1.0,4.9,3,1.0,o-neck,6.0,NATURAL,POLYSTER,chiffon,none,print,0
720087997,3,3.0,4.3,1,2.0,o-neck,3.0,,,chiffon,sashes,none,1
699651184,3,3.0,4.7,4,1.0,o-neck,7.0,NATURAL,COTTON,,,solid,0
605122868,3,1.0,4.8,2,1.0,boat-neck,7.0,NATURAL,,,sashes,solid,0
1000425584,4,1.0,4.5,2,4.0,v-neck,7.0,NATURAL,POLYSTER,jersey,sashes,solid,1
549159213,3,1.0,4.4,1,3.0,o-neck,2.0,NATURAL,COTTON,,,solid,0
898316315,9,1.0,0.0,3,2.0,o-neck,7.0,,,chiffon,,solid,1
1017484769,10,3.0,0.0,1,3.0,v-neck,7.0,DROPPED,,,,,1
733025646,3,3.0,4.8,2,3.0,v-neck,8.0,NATURAL,COTTON,,,print,0
909624960,12,1.0,5.0,3,3.0,o-neck,7.0,NATURAL,,,,solid,1
1086459983,7,1.0,5.0,1,3.0,o-neck,7.0,NATURAL,,,,print,0
593007494,3,3.0,4.6,1,2.0,v-neck,7.0,NATURAL,SILK,chiffon,draped,solid,0
660179663,3,1.0,4.5,3,3.0,o-neck,3.0,NATURAL,COTTON,,lace,solid,0
1097157656,3,1.0,4.5,2,2.0,boat-neck,8.0,NATURAL,,dobby,lace,animal,1
751776863,3,1.0,4.5,1,1.0,o-neck,4.0,NATURAL,COTTON,chiffon,hollowout,solid,1
1253973206,4,3.0,0.0,3,3.0,boat-neck,6.0,,,chiffon,sashes,,0
828790972,9,1.0,4.9,3,4.0,o-neck,4.0,,COTTON,,lace,,1
933413410,3,1.0,4.8,3,3.0,o-neck,4.0,,,,,,0
550959163,3,3.0,4.4,2,3.0,o-neck,7.0,NATURAL,COTTON,chiffon,,solid,0
933926000,3,1.0,4.3,3,4.0,slash-neck,7.0,NATURAL,POLYSTER,,sashes,solid,0
953168456,4,1.0,4.7,2,3.0,o-neck,7.0,NATURAL,POLYSTER,broadcloth,lace,solid,0
1124754999,10,1.0,0.0,4,3.0,v-neck,7.0,,,,,,1
832949213,3,3.0,4.4,1,3.0,o-neck,7.0,,,,,animal,0
801216472,4,2.0,4.3,3,2.0,boat-neck,3.0,NATURAL,POLYSTER,terry,lace,solid,1
929898500,12,1.0,4.8,3,4.0,turndowncollor,3.0,NATURAL,,,,solid,0
850490510,3,1.0,4.6,3,2.0,o-neck,4.0,NATURAL,POLYSTER,,lace,solid,0
1099394392,10,3.0,0.0,1,3.0,v-neck,7.0,EMPIRE,COTTON,,,solid,0
674885710,3,2.0,4.9,5,4.0,v-neck,3.0,EMPIRE,COTTON,,sequined,solid,0
1122991519,10,3.0,0.0,1,4.0,o-neck,7.0,NATURAL,LYCRA,chiffon,hollowout,solid,0
904781800,4,1.0,5.0,3,1.0,v-neck,7.0,NATURAL,COTTON,,,solid,0
974438263,4,3.0,0.0,1,2.0,v-neck,7.0,NATURAL,SILK,worsted,lace,patchwork,1
875608094,3,3.0,4.4,1,3.0,o-neck,3.0,NATURAL,COTTON,,pockets,solid,0
1061890181,3,1.0,0.0,2,2.0,o-neck,7.0,NATURAL,CHIFFONFABRIC,chiffon,sequined,solid,0
1033144189,4,1.0,4.7,3,2.0,o-neck,3.0,NATURAL,RAYON,chiffon,beading,solid,1
860406062,3,1.0,4.6,3,4.0,v-neck,4.0,NATURAL,SILK,chiffon,sashes,solid,1
692445545,3,3.0,4.4,1,3.0,o-neck,3.0,NATURAL,COTTON,,,solid,1
974775647,3,3.0,5.0,3,1.0,o-neck,7.0,EMPIRE,,chiffon,,print,1
1109819647,3,1.0,0.0,1,4.0,o-neck,6.0,NATURAL,POLYSTER,chiffon,cascading,solid,0
1223469038,10,1.0,0.0,1,4.0,slash-neck,7.0,NATURAL,COTTON,broadcloth,sequined,solid,1
511503677,3,3.0,4.4,3,3.0,o-neck,4.0,EMPIRE,CHIFFONFABRIC,chiffon,bow,solid,0
1190558632,4,1.0,0.0,2,3.0,o-neck,7.0,EMPIRE,COTTON,,lace,solid,1
641665398,3,3.0,4.8,1,4.0,bowneck,3.0,NATURAL,POLYSTER,chiffon,bow,solid,0
964917582,3,1.0,5.0,2,3.0,o-neck,7.0,NATURAL,COTTON,,,,1
859922576,4,1.0,4.6,3,2.0,o-neck,4.0,NATURAL,ACRYLIC,chiffon,,,0
817353671,1,3.0,4.6,1,3.0,o-neck,7.0,NATURAL,COTTON,chiffon,none,solid,1
990559192,2,1.0,4.7,3,4.0,o-neck,4.0,NATURAL,ACRYLIC,chiffon,,striped,0
713391965,3,3.0,4.7,3,2.0,o-neck,3.0,NATURAL,POLYSTER,,,solid,1
722565148,10,3.0,4.3,1,3.0,o-neck,3.0,EMPIRE,COTTON,,,,0
532874347,3,1.0,4.7,3,3.0,v-neck,3.0,EMPIRE,COTTON,,lace,solid,1
655464934,3,1.0,4.6,2,4.0,boat-neck,7.0,EMPIRE,SILK,broadcloth,applique,print,1
919930954,3,3.0,4.4,1,3.0,v-neck,6.0,EMPIRE,COTTON,Corduroy,lace,solid,0
